ENTITY::GET_ENTITY_COLLISION_DISABLED, 8
ENTITY::SET_ENTITY_CAN_BE_DAMAGED_BY_RELATIONSHIP_GROUP, 8
FLOCK::_0xFF1E339CE40EAAAF, 8
GANG::_0xCE88A261DCBBA0D9, 8
GANG::_0xD1A226F2E05E58FC, 8
GRAPHICS::_0x4C11CCACB7C02B6E, 8
GRAPHICS::START_PARTICLE_FX_LOOPED_ON_PED_BONE, 8
HUD::_0x0501D52D24EA8934, 8
HUD::_SET_MP_GAMER_TAG_COLOUR, 8
HUD::_SET_MP_GAMER_TAG_TYPE, 8
HUD::_UIPROMPT_SET_ALLOWED_ACTION, 8
HUD::CREATE_FAKE_MP_GAMER_TAG, 8
HUD::HIDE_HUD_AND_RADAR_THIS_FRAME, 8
MAP::_BLIP_SET_STYLE, 8
MAP::CLEAR_GPS_FLAGS, 8
MAP::CLEAR_GPS_MULTI_ROUTE, 8
MISC::_GET_VEHICLE_FROM_INDEXED_ITEM, 8
MISC::GET_GROUND_Z_AND_NORMAL_FOR_3D_COORD, 8
MISC::GET_RAIN_LEVEL, 8
NETWORK::_0x5E71E72A94985214, 8
NETWORK::_0xAADED99A6B268A27, 8
NETWORK::_0xE1BC73D6815BA361, 8
NETWORK::_0xE59F4924BD3A718D, 8
NETWORK::_0xFD1AC0B3858F224C, 8
NETWORK::_CAN_REGISTER_MISSION_PICKUPS, 8
NETWORK::_GET_LAUNCH_PARAM_EXISTS, 8
NETWORK::_GET_LAUNCH_PARAM_VALUE, 8
NETWORK::_NETWORK_GET_DISPLAY_NAME_FROM_HANDLE, 8
NETWORK::_NETWORK_IS_PLAYER_EQUAL_TO_INDEX, 8
NETWORK::_NETWORK_SESSION_IS_REQUEST_IN_PROGRESS_BY_QUEUE_GROUP, 8
NETWORK::_NETWORK_SESSION_QUEUE_FOR_SESSION_COMPETITIVE, 8
NETWORK::_NETWORK_SESSION_QUEUE_FOR_SESSION_SEAMLESS, 8
NETWORK::_NETWORK_TRY_ACCESS_TUNABLE_INT, 8
OBJECT::_SET_OBJECT_BURN_INTENSITY, 8
PATHFIND::_0x4BDEBEA5702B97A9, 8
PATHFIND::GET_NTH_CLOSEST_VEHICLE_NODE_FAVOUR_DIRECTION, 8
PED::_0x2B02DB082258625F, 8
PED::_0x3D9F958834AB9C30, 8
PED::_0x42688E94E96FD9B4, 8
PED::_0xA2F8B3B5FEDFC100, 8
PED::_0xA967D6A8ED2D713B, 8
PED::_0xC6136B40FFFB778B, 8
PED::_0xC737697C41628340, 8
PED::_IS_PED_FALLING_2, 8
PED::_IS_TEXTURE_VALID, 8
PED::_REQUEST_METAPED_OUTFIT, 8
PED::CREATE_PED_ON_MOUNT, 8
PED::GET_ANIM_INITIAL_OFFSET_POSITION, 8
PED::IS_PED_VAULTING, 8
PED::REVIVE_INJURED_PED, 8
PED::SET_PED_SHOOT_RATE, 8
PHYSICS::_ADD_ROPE_2, 8
PLAYER::_0x36E3D8B5A6552FE8, 8
PLAYER::_0x93F499CAE53FCD05, 8
PLAYER::_0xD04AD186CE8BB129, 8
PLAYER::GET_PLAYER_GROUP, 8
PLAYER::GET_PLAYER_INVINCIBLE, 8
PLAYER::IS_PLAYER_RIDING_TRAIN, 8
PLAYER::IS_SYSTEM_UI_BEING_DISPLAYED, 8
POPULATION::_0xEC116EDB683AD479, 8
SAVE::_0xBB7F4273C186BC4B, 8
SCRIPTS::_0x1C5EB3C27F7508CB, 8
SHAPETEST::START_SHAPE_TEST_LOS_PROBE, 8
SHAPETEST::START_SHAPE_TEST_SWEPT_SPHERE, 8
TASK::_0x11C7CE1AE38911B5, 8
TASK::_0x59AEA4DC640814B9, 8
TASK::_0x9EBD34958AB6F824, 8
TASK::_0xA21AA2F0C2180125, 8
TASK::_0xAC5045AB7F1A34FD, 8
TASK::_DOES_SCENARIO_GROUP_EXIST_HASH, 8
TASK::_TASK_MOVE_IN_TRAFFIC_2, 8
TASK::SET_DRIVE_TASK_CRUISE_SPEED, 8
TASK::TASK_AIM_AT_ENTITY, 8
TASK::TASK_LOOK_AT_COORD, 8
TASK::TASK_SHOOT_WITH_WEAPON, 8
UIFEED::_0x4E88A65968A55C78, 8
UILOG::_0x763637F9B838B0A7, 8
UNK_0xAFD44692871E0A09, 8
VEHICLE::_0x226C6A4E3346D288, 8
VEHICLE::_0xCFE122EC635CC2B2, 8
VEHICLE::_0xDDBEA5506C848227, 8
VEHICLE::_0xE6C5E2125EB210C1, 8
VEHICLE::DELETE_MISSION_TRAIN, 8
VEHICLE::EXPLODE_VEHICLE, 8
VEHICLE::IS_VEHICLE_STUCK_TIMER_UP, 8
VEHICLE::REMOVE_VEHICLE_WINDOW, 8
VEHICLE::SET_RANDOM_TRAINS, 8
VEHICLE::SET_VEHICLE_CAN_BREAK, 8
VOLUME::_0xAA9EE2AAFC717623, 8
VOLUME::_0xD4FA73FE628FEC63, 8
WEAPON::_0x3B7B7908B7ADFB4B, 8
WEAPON::_0xAF9D167A5656D6A6, 8
WEAPON::_0xC570B881754DF609, 8
WEAPON::_0xC71FE230A513C30F, 8
AITRANSPORT::_0x8886D83A430537FD, 7
AITRANSPORT::_0xB7079F4C72896756, 7
AITRANSPORT::TASK_EXIT_TRANSPORT, 7
ANIMSCENE::_0x4822A65D5AF64E69, 7
AUDIO::_0x341CDD17EFC2472E, 7
AUDIO::_0xBE28DB99556FF8D9, 7
AUDIO::PLAY_SOUND, 7
AUDIO::PLAY_STREAM_FRONTEND, 7
AUDIO::START_PRELOADED_CONVERSATION, 7
BOUNTY::_0x8FAF4D262FABA99C, 7
BRAIN::_0xA6AC35DB4A7957A8, 7
CAM::_0x02389579A53C3276, 7
CAM::_0x5B637D6F3B67716A, 7
CAM::_0x702B75DC9D3EDE56, 7
CAM::_0x90DA5BA5C2635416, 7
CAM::_0xAA235E2F2C09E952, 7
CAM::_DISABLE_FIRST_PERSON_CAM_THIS_FRAME_2, 7
CAM::DESTROY_ALL_CAMS, 7
CAM::DETACH_CAM, 7
CAM::GET_CAM_FOV, 7
CAM::SET_CINEMATIC_BUTTON_ACTIVE, 7
COMPENDIUM::COMPENDIUM_GET_ENTRY_BY_INDEX_IN_SUBCATEGORY, 7
DATABINDING::_DATABINDING_SET_TEMPLATED_UI_ITEM_LIST_SIZE, 7
DATAFILE::DATAARRAY_GET_TYPE, 7
DATAFILE::DATADICT_GET_VECTOR, 7
DATAFILE::DATADICT_SET_INT, 7
DLC::GET_IS_LOADING_SCREEN_ACTIVE, 7
ENTITY::_0x0B7CB1300CBFE19C, 7
ENTITY::_0xD4E5C1E93C466127, 7
ENTITY::HAS_ENTITY_CLEAR_LOS_TO_ENTITY_IN_FRONT, 7
FIRE::STOP_FIRE_IN_RANGE, 7
FLOCK::_0xAEB97D84CDF3C00B, 7
GRAPHICS::_0xBB6C707F20D955D4, 7
GRAPHICS::_ADD_BLOOD_POOL_2, 7
GRAPHICS::START_NETWORKED_PARTICLE_FX_NON_LOOPED_AT_COORD, 7
HUD::_UIPROMPT_REMOVE_GROUP, 7
HUD::BUSYSPINNER_OFF, 7
INTERIOR::CLEAR_ROOM_FOR_ENTITY, 7
INVENTORY::_0x0C093C1787F18519, 7
LAW::_0xBD944A3D36E992DE, 7
LAW::_GET_BOUNTY_FOR_PLAYER, 7
MAP::SET_BLIP_FLASHES, 7
MAP::SET_GPS_MULTI_ROUTE_RENDER, 7
MISC::_0x674B90BE1115846D, 7
MISC::_0x6BED40493A1AFDB8, 7
MISC::_0xA565FAC215CBC77D, 7
MISC::_0xD3F943B88F55376A, 7
MISC::_GET_NEXT_WEATHER_TYPE_HASH_NAME, 7
MISC::_GET_PREV_WEATHER_TYPE_HASH_NAME, 7
MISSIONDATA::_0x957A830C9B4B99EA, 7
NETWORK::_0x0BF90CBB6B72977B, 7
NETWORK::_0x6CEE2E30021DAEC6, 7
NETWORK::_NETWORK_ALLOW_SESSION_TO_MERGE, 7
NETWORK::NETWORK_GET_RANDOM_INT_RANGED, 7
NETWORK::NETWORK_HAS_ROS_PRIVILEGE, 7
NETWORK::NETWORK_HAVE_ROS_BANNED_PRIV, 7
NETWORK::NETWORK_IS_CLOCK_TIME_OVERRIDDEN, 7
NETWORK::NETWORK_SET_LOCAL_PLAYER_INVINCIBLE_TIME, 7
NETWORK::RESERVE_NETWORK_MISSION_PICKUPS, 7
OBJECT::_0x94F3D956BFAEAE18, 7
OBJECT::DOES_RAYFIRE_MAP_OBJECT_EXIST, 7
OBJECT::GET_CLOSEST_OBJECT_OF_TYPE, 7
PAD::_0x5F217BC1190503D8, 7
PAD::IS_LOOK_INVERTED, 7
PED::_0x331550B212014B92, 7
PED::_0x712B2C2B2471B493, 7
PED::_0x925A160133003AC6, 7
PED::_0xAB0D553FE20A6E25, 7
PED::_0xBCC76708E5677E1D, 7
PED::_0xC2266AA617668AD3, 7
PED::_0xDC88D06719070C39, 7
PED::_FREEZE_PED_CAMERA_ROTATION, 7
PED::_GET_PED_REMAINING_REVIVAL_TIME, 7
PED::_RELEASE_METAPED_OUTFIT_REQUEST, 7
PED::CLEAR_PED_NON_CREATION_AREA, 7
PED::CREATE_PED_INSIDE_VEHICLE, 7
PED::IS_PED_AIMING_FROM_COVER, 7
PED::SET_FACIAL_IDLE_ANIM_OVERRIDE, 7
PED::SET_PED_FIRING_PATTERN, 7
PED::SET_SCENARIO_PED_DENSITY_MULTIPLIER_THIS_FRAME, 7
PHYSICS::_0x7A54D82227A139DB, 7
PLAYER::_0xDA9D7BE231FE865F, 7
PLAYER::SET_PLAYER_LOCKON, 7
POPULATION::_0xBC90BDF4E5228EA1, 7
POSSE::_0xC08DFF658B2E51DB, 7
PROPSET::_CREATE_PROPSET_3, 7
SAVE::_0x1840F3B30ED0105F, 7
SCRIPTS::_0x11B0A0B282FA9B10, 7
SCRIPTS::_0xAC8FAB22A914AE34, 7
STATS::_0x91A4F58E01ED5E4C, 7
STATS::STAT_ID_SET_BOOL, 7
STREAMING::IS_SRL_LOADED, 7
TASK::_0x583AE9AF9CEE0958, 7
TASK::_SET_SCENARIO_POINT_ACTIVE, 7
TASK::DOES_SCENARIO_GROUP_EXIST, 7
TASK::GET_SEQUENCE_PROGRESS, 7
TASK::REMOVE_ALL_COVER_BLOCKING_AREAS, 7
TASK::TASK_ANIMAL_WRITHE, 7
TASK::TASK_EVERYONE_LEAVE_VEHICLE_IN_ORDER, 7
TELEMETRY::_TELEMETRY_MATCH_QUEUE, 7
UIFEED::_0x893128CDB4B81FBB, 7
UNK_0x9A73EF84D9995CB4, 7
VEHICLE::_0x31F343383F19C987, 7
VEHICLE::_0x35DC1877312FBA0F, 7
VEHICLE::_0x404527BC03DA0E6C, 7
VEHICLE::_0x6090A031C69F384E, 7
VEHICLE::_0xC4A2C11FC0D41916, 7
VEHICLE::_0xFFFE15B433300B8C, 7
VEHICLE::SET_VEHICLE_ENGINE_HEALTH, 7
VEHICLE::SET_VEHICLE_EXPLODES_ON_HIGH_EXPLOSION_DAMAGE, 7
VOLUME::_0x666C2F53ABEFC952, 7
WEAPON::_0x90EB1CB189923587, 7
ANIMSCENE::_0xAE5ADA4FE3E21ADC, 6
ATTRIBUTE::GET_MAX_ATTRIBUTE_RANK, 6
AUDIO::CANCEL_MUSIC_EVENT, 6
BUILTIN::TIMERA, 6
CAM::_0x0E94C95EC3185FA9, 6
CAM::_0x1204EB53A5FBC63D, 6
CAM::_0x8370D34BD2E60B73, 6
CLOCK::PAUSE_CLOCK, 6
COMPENDIUM::_0x1CFA0219D8E1CF25, 6
COMPENDIUM::COMPENDIUM_ANIMAL_GET_SAMPLE_INVENTORY_ITEM, 6
COMPENDIUM::COMPENDIUM_GET_SUBCATEGORY_SAMPLE_TOAST_DESC_PROGRESS, 6
DATABINDING::_0xD48993A61938C64D, 6
DATABINDING::_DATABINDING_WRITE_DATA_SCRIPT_VARIABLES, 6
DATAFILE::_0x4F9E3ED7617123AC, 6
DATAFILE::DATAARRAY_GET_FLOAT, 6
ENTITY::_0xD4636C2EDB0DEA8A, 6
ENTITY::APPLY_FORCE_TO_ENTITY, 6
ENTITY::GET_ENTITY_ROLL, 6
ENTITY::IS_ENTITY_ATTACHED_TO_ANY_VEHICLE, 6
ENTITY::SET_ENTITY_COORDS_NO_OFFSET, 6
EVENT::_0x608AD36A644A97FE, 6
FIRE::IS_EXPLOSION_IN_SPHERE, 6
GANG::_0x0E5C9FB9ED5DFF1C, 6
GANG::_0x51C5EF47086AA0D7, 6
GRAPHICS::_0x2D4F9C852CE8A253, 6
GRAPHICS::_0x5C9978A2A3DC3D0D, 6
GRAPHICS::_0xD45547D8396F002A, 6
GRAPHICS::_0xD9BC98B55BCFAA9B, 6
GRAPHICS::_0xDFE332A5DA6FE7C9, 6
GRAPHICS::_GET_CURRENT_NUMBER_OF_LOCAL_PHOTOS, 6
GRAPHICS::CREATE_TRACKED_POINT, 6
GRAPHICS::GET_STATUS_OF_SAVE_HIGH_QUALITY_PHOTO, 6
GRAPHICS::IS_TRACKED_POINT_VISIBLE, 6
GRAPHICS::SET_TRACKED_POINT_INFO, 6
HUD::_0x2F7BB105144ACF30, 6
HUD::_IS_MP_GAMER_TAG_ACTIVE_ON_ENTITY, 6
HUD::_UIPROMPT_GET_GROUP_ACTIVE_PAGE, 6
HUD::_UIPROMPT_SET_MASH_MANUAL_MODE_DECAY_SPEED, 6
HUD::_UIPROMPT_SET_MASH_MANUAL_MODE_INCREASE_PER_PRESS, 6
INTERIOR::GET_ROOM_KEY_FROM_ENTITY, 6
INVENTORY::_0xE3A46370F70F3607, 6
ITEMDATABASE::_0x2A610BEE7D341CC4, 6
ITEMSET::GET_INDEXED_SCENARIO_POINT_INDEX_IN_ITEMSET, 6
LAW::_0x0BB6DE7D23C60626, 6
MAP::_0x01B928CA2E198B01, 6
MAP::_0x97F6F158CC5B5CA2, 6
MAP::GET_BLIP_COORDS, 6
MAP::SET_MINIMAP_HIDE_FOW, 6
MINIGAME::_MINIGAME_GET_NEXT_EVENT, 6
MISC::_0x5170DDA6D63ACAAA, 6
MISC::_0x553D67295DDD2309, 6
MISC::_0x708DF841B8F27AA2, 6
MISC::_0x7FA58CED69405F9A, 6
NETWORK::_0x101F538C25ABB39A, 6
NETWORK::_0x157D8F3DE12B307F, 6
NETWORK::_0x19B52C20B5C4757C, 6
NETWORK::_0x2989E131FDE37E97, 6
NETWORK::_0x34BC1E79546BA543, 6
NETWORK::_0x4440FEE3EFE78F54, 6
NETWORK::_0x51D99497ABF3F451, 6
NETWORK::_0x78A9535AF83715C6, 6
NETWORK::_0x8FF6059DA26E688A, 6
NETWORK::_0xA63E4F050F20021F, 6
NETWORK::_0xA94ECE191D90637A, 6
NETWORK::_0xC0CFFDA87C2C163D, 6
NETWORK::_0xC5196C42DE19F646, 6
NETWORK::_0xC8B6D18E22484643, 6
NETWORK::_0xDA4B1A479C414FB2, 6
NETWORK::_0xE258570E0C116A66, 6
NETWORK::_0xE79BA3BC265895DA, 6
NETWORK::_0xECE6A0C1B59CD8BE, 6
NETWORK::_NETWORK_GET_TOTAL_NUM_FRIENDS, 6
NETWORK::NETWORK_CLEAR_CLOCK_TIME_OVERRIDE, 6
NETWORK::NETWORK_GET_NUM_CONNECTED_PLAYERS, 6
NETWORK::NETWORK_GET_TOTAL_NUM_PLAYERS, 6
NETWORK::NETWORK_REGISTER_ENTITY_AS_NETWORKED, 6
NETWORK::NETWORK_SET_FRIENDLY_FIRE_OPTION, 6
NETWORK::USE_PLAYER_COLOUR_INSTEAD_OF_TEAM_COLOUR, 6
OBJECT::_0x0C0A373D181BF900, 6
OBJECT::_0x1F5E07E14A86FAFC, 6
OBJECT::ATTACH_PORTABLE_PICKUP_TO_PED, 6
OBJECT::GET_PICKUP_COORDS, 6
OBJECT::GET_PICKUP_OBJECT, 6
OBJECT::SET_STATE_OF_RAYFIRE_MAP_OBJECT, 6
PAD::_0x771DFCB24D19C2F6, 6
PAD::GET_DISABLED_CONTROL_UNBOUND_NORMAL, 6
PATHFIND::_0x495CFAB2924237C7, 6
PATHFIND::_0x6C3F12ECEB6D2E2A, 6
PATHFIND::_0xDE0EA444735C1368, 6
PATHFIND::GET_NTH_CLOSEST_VEHICLE_NODE, 6
PED::_0x069EDDF1FD4DEB0A, 6
PED::_0x118D476A6F1A13F1, 6
PED::_0x12EB4E31F092C9B3, 6
PED::_0x19C975B81BE53C28, 6
PED::_0x22F2A386D43048A9, 6
PED::_0x345C9F993A8AB4A4, 6
PED::_0x6FB76442469ABD68, 6
PED::_0x73B6F907B913C860, 6
PED::_0x7BE607DAFF382FD2, 6
PED::_0x909AD9E9A92A10DF, 6
PED::_0x923583741DC87BCE, 6
PED::_0xD05AD61F242C626B, 6
PED::_0xDE1B1907A83A1550, 6
PED::_0xEF2E6F870783369B, 6
PED::_0xEF5A3D2285D8924B, 6
PED::_SET_PED_DAMAGED, 6
PED::_SET_PED_SCALE, 6
PED::GET_PED_DEFENSIVE_AREA_POSITION, 6
PED::GET_PED_LAST_DAMAGE_BONE, 6
PED::IS_PED_BEING_STUNNED, 6
PED::IS_PED_SITTING_IN_VEHICLE, 6
PED::SET_GROUP_FORMATION_SPACING, 6
PED::SET_PED_INTO_VEHICLE, 6
PED::SET_PED_MAX_TIME_UNDERWATER, 6
PED::SET_PED_MIN_MOVE_BLEND_RATIO, 6
PHYSICS::_0x06AADE17334F7A40, 6
PHYSICS::_0x522FA3F490E2F7AC, 6
PHYSICS::_0x9B4F7E3E4F9C77B3, 6
PLAYER::_0x59F0AFF3E0A1B019, 6
PLAYER::_0x914071FF93AF2692, 6
PLAYER::_HAS_PLAYER_TELEPORT_FINISHED, 6
PLAYER::START_PLAYER_TELEPORT, 6
POPULATION::_0xC6DCC2A3A8825C85, 6
POSSE::_0xC089FF658B2E51DA, 6
SCRIPTS::_0x29FB4CE89472C3CB, 6
SCRIPTS::_0xA88E1D7FA1E20080, 6
SCRIPTS::SCRIPT_THREAD_ITERATOR_GET_NEXT_THREAD_ID, 6
STATS::_0x302E71C1D9EE75B9, 6
STATS::_0xDF95DF488A645CE7, 6
STATS::CHAL_NET_STOP_GOAL, 6
STATS::STAT_ID_SET_TO_POSSE_ID, 6
STREAMING::_0x45BF3A6239A576B7, 6
STREAMING::BEGIN_SRL, 6
TASK::_0x013A7BA5015C1372, 6
TASK::_0x78D8C1D4EB80C588, 6
TASK::_0x79197F7D2BB5E73A, 6
TASK::_0xAB591AE6B48B913E, 6
TASK::_0xB219612B5568E9EC, 6
TASK::_0xE1C105E6BBA48270, 6
TASK::_0xE8C296B75EACC357, 6
TASK::_0xEB67D4E056C85A81, 6
TASK::_0xED27560703F37258, 6
TASK::_0xEED08A3A98B847E2, 6
TASK::_SET_SCENARIO_POINT_HEADING, 6
TASK::_TASK_SMART_FLEE_STYLE_PED_VIA, 6
TASK::IS_WAYPOINT_PLAYBACK_GOING_ON_FOR_VEHICLE, 6
TASK::TASK_AIM_AT_COORD, 6
TASK::TASK_SHOOT_AT_ENTITY, 6
TASK::TASK_SHUFFLE_TO_NEXT_VEHICLE_SEAT, 6
TASK::TASK_WHISTLE_ANIM, 6
TASK::WAYPOINT_PLAYBACK_OVERRIDE_SPEED, 6
TELEMETRY::_0x3180E991D4B8F248, 6
TELEMETRY::_0xCA9E42F437625A85, 6
TELEMETRY::_0xE67AF24C5A3B6058, 6
TELEMETRY::_0xE9F24081D84931B8, 6
UILOG::_UILOG_SET_ENTRY_BRIEF_TEXTURE, 6
UILOG::_UILOG_SET_ENTRY_ICON_TEXTURE, 6
VEHICLE::_0x1A861F899EBBE17C, 6
VEHICLE::_0x85D39F5E3B6D7EB0, 6
VEHICLE::_0xBA958F68031DDBFC, 6
VEHICLE::_0xCBF88256E44D5D39, 6
VEHICLE::_BREAK_OFF_VEHICLE_WHEEL, 6
VEHICLE::_REMOVE_SPEED_ZONE, 6
VEHICLE::_SET_VEHICLE_DOOR_CAN_BREAK, 6
VEHICLE::GET_VEHICLE_ENGINE_HEALTH, 6
VEHICLE::GET_VEHICLE_NUMBER_OF_PASSENGERS, 6
VEHICLE::IS_VEHICLE_DOOR_FULLY_OPEN, 6
VEHICLE::SET_ALL_VEHICLE_GENERATORS_ACTIVE_IN_AREA, 6
VEHICLE::SET_DISABLE_RANDOM_TRAINS_THIS_FRAME, 6
VEHICLE::SET_PARKED_VEHICLE_DENSITY_MULTIPLIER_THIS_FRAME, 6
VEHICLE::SET_RANDOM_VEHICLE_DENSITY_MULTIPLIER_THIS_FRAME, 6
VEHICLE::SET_VEHICLE_ENGINE_ON, 6
VEHICLE::SET_VEHICLE_FORWARD_SPEED, 6
VOICE::_0x49623BCFC3A3D829, 6
VOICE::_0x58125B691F6827D5, 6
VOICE::_0x79F478FF5F9F4F05, 6
VOLUME::_0x7FD78DFD0C5D7B9B, 6
VOLUME::_0x998202B206872672, 6
VOLUME::_SET_VOLUME_COORDS, 6
WEAPON::_0xCBCFFF805F1B4596, 6
WEAPON::_0xDA37A053C1522F5D, 6
WEAPON::_SET_WEAPON_DEGRADATION, 6
WEAPON::SET_PED_CURRENT_WEAPON_VISIBLE, 6
AICOVERPOINT::_0x1A7A802B2301EDC0, 5
AITRANSPORT::_0x159EF5B6EDCE00E8, 5
AITRANSPORT::_0x67F7CEAC2391E114, 5
ANIMSCENE::GET_ANIM_SCENE_INT, 5
ANIMSCENE::SET_ANIM_SCENE_FLOAT, 5
ATTRIBUTE::_SET_CORE_ICON, 5
AUDIO::_0x05D6195FB4D428F4, 5
AUDIO::_0x0D7FD6A55FD63AEF, 5
AUDIO::_0x3E98AC9D8C56C62C, 5
AUDIO::AUDIO_IS_SCRIPTED_MUSIC_PLAYING, 5
AUDIO::CLEAR_AMBIENT_ZONE_LIST_STATE, 5
AUDIO::RESTART_SCRIPTED_CONVERSATION, 5
BOUNTY::_0x188B748861B5BA17, 5
CAM::_0x88544C0E3291DCAE, 5
CAM::_0xBC016635D6A73B31, 5
CAM::_0xC285FD21294A1C49, 5
CAM::_0xC64ABC0676AF262B, 5
CAM::_RENDER_FIRST_PERSON_CAM, 5
CAM::SET_GAMEPLAY_CAM_SHAKE_AMPLITUDE, 5
CAM::SHAKE_GAMEPLAY_CAM, 5
COMPENDIUM::COMPENDIUM_GET_NUM_ENTRIES_IN_SUBCATEGORY, 5
CREW::_0x58D378AF2C8765B7, 5
CREW::NETWORK_CLAN_GET_LOCAL_MEMBERSHIPS_COUNT, 5
CREW::NETWORK_CLAN_GET_MEMBERSHIP_DESC, 5
DATABINDING::_0x6329C34BEE5BFF4B, 5
DATAFILE::_0x790EC421078F5C4E, 5
DATAFILE::_0xB04B69CF277D15C0, 5
ENTITY::_0x29BA9F78321E5A6C, 5
ENTITY::CREATE_MODEL_HIDE_EXCLUDING_SCRIPT_OBJECTS, 5
ENTITY::SET_CAN_CLIMB_ON_ENTITY, 5
ENTITY::SET_ENTITY_ONLY_DAMAGED_BY_PLAYER, 5
FIRE::STOP_ENTITY_FIRE, 5
FLOCK::_0x19870C40C7EE15BE, 5
GANG::_0x53A94294FDDCF98C, 5
GANG::_0xE4C64CD37CB176AA, 5
GRAPHICS::_0x614682E715ADBAAC, 5
GRAPHICS::_0xF1142E5D64B47802, 5
GRAPHICS::_0xFAAD23DE7A54FC14, 5
GRAPHICS::_IS_TRACKED_POINT_VALID, 5
GRAPHICS::_SET_HIDOF_ENV_BLUR_PARAMS, 5
GRAPHICS::_SET_LIGHTS_COLOR_FOR_ENTITY, 5
GRAPHICS::DELETE_CHECKPOINT, 5
GRAPHICS::GET_STATUS_OF_TAKE_HIGH_QUALITY_PHOTO, 5
GRAPHICS::START_NETWORKED_PARTICLE_FX_LOOPED_ON_ENTITY_BONE, 5
GRAPHICS::START_PARTICLE_FX_LOOPED_ON_ENTITY_BONE, 5
GRAPHICS::START_PARTICLE_FX_NON_LOOPED_ON_ENTITY, 5
HUD::IS_RADAR_HIDDEN, 5
HUD::SET_MP_GAMER_TAG_NAME, 5
INTERIOR::_GET_INTERIOR_MINIMAP_HASH, 5
INVENTORY::_0x227522FD59DDB7E8, 5
INVENTORY::_0x597F571DDEE3FFAC, 5
LAW::_0x4B52BF96E225D230, 5
LAW::_0x7EF2A2FE38D74456, 5
LAW::_0xD743C4293F47AFAD, 5
LAW::_GET_HUD_PLAYER_CRIME_TYPE, 5
LAW::_REPORT_CRIME, 5
LAW::_SET_LAW_REGION, 5
MAP::_0x1726963E6049DB53, 5
MAP::_0x44813684F72B563C, 5
MAP::_IS_BLIP_ATTACHED_TO_ANY_ENTITY, 5
MAP::_MAP_IS_DISCOVERY_ACTIVE, 5
MAP::_SET_FOW_UPDATE_PLAYER_OVERRIDE, 5
MAP::ADD_POINT_TO_GPS_MULTI_ROUTE, 5
MAP::IS_WAYPOINT_ACTIVE, 5
MAP::SET_GPS_FLAGS, 5
MAP::UNLOCK_MINIMAP_ANGLE, 5
MINIGAME::_MINIGAME_POP_NEXT_EVENT, 5
MISC::_0x72904D3D62AF5839, 5
MISC::_GAME_TRANSITION_MANAGER_INIT, 5
MISC::SET_FADE_IN_AFTER_DEATH_ARREST, 5
MISC::SET_FADE_IN_AFTER_LOAD, 5
MISSIONDATA::_0xE824CE7D13FCB300, 5
NETWORK::_0x0B6009A90B8495F1, 5
NETWORK::_0x104080CA9E519B00, 5
NETWORK::_0x21A99A72B00D8002, 5
NETWORK::_0x2C4E98DDA475364F, 5
NETWORK::_0x49CF17A564918E8D, 5
NETWORK::_0x704F92B3AF20D857, 5
NETWORK::_0x76160E0396142765, 5
NETWORK::_0x8C109958C9BB559D, 5
NETWORK::_0x9993F1E11944A3DD, 5
NETWORK::_0xA9EB4D606076615D, 5
NETWORK::_0xDC6AD5C046F33AB4, 5
NETWORK::_0xE348D1404BD80146, 5
NETWORK::_0xE404BFF0ABA23CDC, 5
NETWORK::_0xE42D1042F09865FE, 5
NETWORK::_0xE931354FEA710038, 5
NETWORK::_0xF40EF49B3099E98E, 5
NETWORK::_SET_NETWORK_ID_SYNC_TO_PLAYER, 5
NETWORK::NETWORK_GET_DESTROYER_OF_NETWORK_ID, 5
NETWORK::NETWORK_HAS_SOCIAL_CLUB_ACCOUNT, 5
NETWORK::SET_NETWORK_ID_VISIBLE_IN_CUTSCENE, 5
OBJECT::CREATE_AMBIENT_PICKUP, 5
OBJECT::GET_RAYFIRE_MAP_OBJECT, 5
PAD::_0xCB0360EFEFB2580D, 5
PATHFIND::_0x01708E8DD3FF8C65, 5
PATHFIND::_0xAFE2AE66F6251C66, 5
PATHFIND::_0xD17672447692478E, 5
PED::_0x1148F706CF4EBDDA, 5
PED::_0x3088634CF8C819CF, 5
PED::_0x5064DB5083C29921, 5
PED::_0x8B3CB08158E98481, 5
PED::_0x98082246107A6ACF, 5
PED::_0xAAC0EE3B4999ABB5, 5
PED::_0xBD75500141E4725C, 5
PED::_0xEF3A8772F085B4AA, 5
PED::_0xF60165E1D2C5370B, 5
PED::_CLEAR_PED_BLOOD_DAMAGE_FACIAL, 5
PED::_GET_NUM_COMPONENTS_IN_PED, 5
PED::CLEAR_RELATIONSHIP_BETWEEN_GROUPS, 5
PED::GET_ANIM_INITIAL_OFFSET_ROTATION, 5
PED::GET_GROUP_SIZE, 5
PED::IS_PED_GROUP_MEMBER, 5
PED::IS_PED_HANGING_ON_TO_VEHICLE, 5
PED::IS_PED_SWIMMING_UNDER_WATER, 5
PED::IS_PED_USING_ACTION_MODE, 5
PED::SET_PED_LOD_MULTIPLIER, 5
PED::SET_PED_VISUAL_FIELD_MAX_ANGLE, 5
PED::SET_PED_VISUAL_FIELD_MIN_ANGLE, 5
PERSISTENCE::_0x188313616D184213, 5
PHYSICS::_0x3C6490D940FF5D0B, 5
PHYSICS::_0x79C2BEC82CFD7F7F, 5
